origin,dest,time
HEGEWISCH,WEST LAWN,-1
HEGEWISCH,CHICAGO LAWN,-1
HEGEWISCH,WEST ENGLEWOOD,-1
HEGEWISCH,ENGLEWOOD,-1
HEGEWISCH,GREATER GRAND CROSSING,-1
HEGEWISCH,LINCOLN PARK,-1
HEGEWISCH,ASHBURN,-1
HEGEWISCH,AUBURN GRESHAM,-1
HEGEWISCH,BEVERLY,-1
HEGEWISCH,WASHINGTON HEIGHTS,-1
HEGEWISCH,MOUNT GREENWOOD,-1
HEGEWISCH,MORGAN PARK,-1
HEGEWISCH,OHARE,-1
HEGEWISCH,EDGEWATER,-1
HEGEWISCH,EDISON PARK,-1
undefined,DOUGLAS,-1
undefined,OAKLAND,-1
undefined,FULLER PARK,-1
undefined,GRAND BOULEVARD,-1
undefined,KENWOOD,-1
undefined,LINCOLN SQUARE,-1
undefined,WASHINGTON PARK,-1
undefined,HYDE PARK,-1
undefined,WOODLAWN,-1
undefined,ROGERS PARK,-1
undefined,JEFFERSON PARK,-1
undefined,FOREST GLEN,-1
undefined,NORTH PARK,-1
undefined,ALBANY PARK,-1
undefined,PORTAGE PARK,-1
undefined,IRVING PARK,-1
undefined,DUNNING,-1
undefined,MONTCLARE,-1
undefined,BELMONT CRAGIN,-1
undefined,WEST RIDGE,-1
undefined,HERMOSA,-1
undefined,AVONDALE,-1
undefined,LOGAN SQUARE,-1
undefined,HUMBOLDT PARK,-1
undefined,WEST TOWN,-1
undefined,AUSTIN,-1
undefined,WEST GARFIELD PARK,-1
undefined,EAST GARFIELD PARK,-1
undefined,NEAR WEST SIDE,-1
undefined,NORTH LAWNDALE,-1
undefined,UPTOWN,-1
undefined,SOUTH LAWNDALE,-1
undefined,LOWER WEST SIDE,-1
undefined,NEAR SOUTH SIDE,-1
undefined,BRIDGEPORT,-1
undefined,NORWOOD PARK,-1
undefined,NEAR NORTH SIDE,-1
undefined,LOOP,-1
undefined,SOUTH SHORE,-1
undefined,CHATHAM,-1
undefined,AVALON PARK,-1
undefined,SOUTH CHICAGO,-1
undefined,BURNSIDE,-1
undefined,MCKINLEY PARK,-1
undefined,LAKE VIEW,-1
undefined,CALUMET HEIGHTS,-1
undefined,ROSELAND,-1
undefined,NORTH CENTER,-1
undefined,PULLMAN,-1
undefined,SOUTH DEERING,-1
undefined,EAST SIDE,-1
undefined,WEST PULLMAN,-1
undefined,RIVERDALE,-1
undefined,HEGEWISCH,-1
undefined,ARCHER HEIGHTS,-1
undefined,BRIGHTON PARK,-1
undefined,BRIDGEPORT,-1
undefined,NEW CITY,-1
undefined,WEST ELSDON,-1
undefined,GAGE PARK,-1
undefined,CLEARING,-1
undefined,WEST LAWN,-1
undefined,CHICAGO LAWN,-1
undefined,WEST ENGLEWOOD,-1
undefined,ENGLEWOOD,-1
undefined,GREATER GRAND CROSSING,-1
undefined,LINCOLN PARK,-1
undefined,ASHBURN,-1
undefined,AUBURN GRESHAM,-1
undefined,BEVERLY,-1
undefined,WASHINGTON HEIGHTS,-1
undefined,MOUNT GREENWOOD,-1
undefined,MORGAN PARK,-1
undefined,OHARE,-1
undefined,EDGEWATER,-1
undefined,EDISON PARK,-1
ARCHER HEIGHTS,DOUGLAS,3471
ARCHER HEIGHTS,OAKLAND,3864
ARCHER HEIGHTS,FULLER PARK,2302
ARCHER HEIGHTS,GRAND BOULEVARD,2860
ARCHER HEIGHTS,KENWOOD,3025
ARCHER HEIGHTS,LINCOLN SQUARE,5290
ARCHER HEIGHTS,WASHINGTON PARK,3309
ARCHER HEIGHTS,HYDE PARK,3811
ARCHER HEIGHTS,WOODLAWN,4619
ARCHER HEIGHTS,ROGERS PARK,4872
ARCHER HEIGHTS,JEFFERSON PARK,4679
ARCHER HEIGHTS,FOREST GLEN,6321
ARCHER HEIGHTS,NORTH PARK,5339
ARCHER HEIGHTS,ALBANY PARK,5213
ARCHER HEIGHTS,PORTAGE PARK,4861
ARCHER HEIGHTS,IRVING PARK,4455
ARCHER HEIGHTS,DUNNING,5250
ARCHER HEIGHTS,MONTCLARE,5275
ARCHER HEIGHTS,BELMONT CRAGIN,4525
ARCHER HEIGHTS,WEST RIDGE,5096
ARCHER HEIGHTS,HERMOSA,4055
ARCHER HEIGHTS,AVONDALE,3708
ARCHER HEIGHTS,LOGAN SQUARE,3602
ARCHER HEIGHTS,HUMBOLDT PARK,3507
ARCHER HEIGHTS,WEST TOWN,3465
ARCHER HEIGHTS,AUSTIN,3979
ARCHER HEIGHTS,WEST GARFIELD PARK,2608
ARCHER HEIGHTS,EAST GARFIELD PARK,2930
ARCHER HEIGHTS,NEAR WEST SIDE,3060
ARCHER HEIGHTS,NORTH LAWNDALE,2234
ARCHER HEIGHTS,UPTOWN,4308
ARCHER HEIGHTS,SOUTH LAWNDALE,1369
ARCHER HEIGHTS,LOWER WEST SIDE,2938
ARCHER HEIGHTS,NEAR SOUTH SIDE,2694
ARCHER HEIGHTS,BRIDGEPORT,2910
ARCHER HEIGHTS,NORWOOD PARK,4775
ARCHER HEIGHTS,NEAR NORTH SIDE,2919
ARCHER HEIGHTS,LOOP,2740
ARCHER HEIGHTS,SOUTH SHORE,5318
ARCHER HEIGHTS,CHATHAM,3848
ARCHER HEIGHTS,AVALON PARK,3877
ARCHER HEIGHTS,SOUTH CHICAGO,5394
ARCHER HEIGHTS,BURNSIDE,4695
ARCHER HEIGHTS,MCKINLEY PARK,2309
ARCHER HEIGHTS,LAKE VIEW,3498
ARCHER HEIGHTS,CALUMET HEIGHTS,4900
ARCHER HEIGHTS,ROSELAND,4046
ARCHER HEIGHTS,NORTH CENTER,4661
ARCHER HEIGHTS,PULLMAN,4868
ARCHER HEIGHTS,SOUTH DEERING,-1
ARCHER HEIGHTS,EAST SIDE,5001
ARCHER HEIGHTS,WEST PULLMAN,5152
ARCHER HEIGHTS,RIVERDALE,-1
ARCHER HEIGHTS,HEGEWISCH,-1
ARCHER HEIGHTS,undefined,-1
ARCHER HEIGHTS,BRIGHTON PARK,1576
ARCHER HEIGHTS,BRIDGEPORT,2292
ARCHER HEIGHTS,NEW CITY,1765
ARCHER HEIGHTS,WEST ELSDON,1025
ARCHER HEIGHTS,GAGE PARK,1626
ARCHER HEIGHTS,CLEARING,2314
ARCHER HEIGHTS,WEST LAWN,1525
ARCHER HEIGHTS,CHICAGO LAWN,1965
ARCHER HEIGHTS,WEST ENGLEWOOD,2496
ARCHER HEIGHTS,ENGLEWOOD,3271
ARCHER HEIGHTS,GREATER GRAND CROSSING,3861
ARCHER HEIGHTS,LINCOLN PARK,3428
ARCHER HEIGHTS,ASHBURN,2349
ARCHER HEIGHTS,AUBURN GRESHAM,3722
ARCHER HEIGHTS,BEVERLY,3630
ARCHER HEIGHTS,WASHINGTON HEIGHTS,4454
ARCHER HEIGHTS,MOUNT GREENWOOD,2835
ARCHER HEIGHTS,MORGAN PARK,4311
ARCHER HEIGHTS,OHARE,-1
ARCHER HEIGHTS,EDGEWATER,4517
ARCHER HEIGHTS,EDISON PARK,5752
BRIGHTON PARK,DOUGLAS,3013
BRIGHTON PARK,OAKLAND,2941
BRIGHTON PARK,FULLER PARK,2473
BRIGHTON PARK,GRAND BOULEVARD,3111
BRIGHTON PARK,KENWOOD,2975
BRIGHTON PARK,LINCOLN SQUARE,4194
BRIGHTON PARK,WASHINGTON PARK,3631
BRIGHTON PARK,HYDE PARK,3375
BRIGHTON PARK,WOODLAWN,4065
BRIGHTON PARK,ROGERS PARK,5036
BRIGHTON PARK,JEFFERSON PARK,5038
BRIGHTON PARK,FOREST GLEN,5813
BRIGHTON PARK,NORTH PARK,5101
BRIGHTON PARK,ALBANY PARK,5062
BRIGHTON PARK,PORTAGE PARK,4831
BRIGHTON PARK,IRVING PARK,4064
BRIGHTON PARK,DUNNING,4588
BRIGHTON PARK,MONTCLARE,4832
BRIGHTON PARK,BELMONT CRAGIN,3980
BRIGHTON PARK,WEST RIDGE,5260
BRIGHTON PARK,HERMOSA,4482
BRIGHTON PARK,AVONDALE,4235
BRIGHTON PARK,LOGAN SQUARE,3523
BRIGHTON PARK,HUMBOLDT PARK,3271
BRIGHTON PARK,WEST TOWN,3065
BRIGHTON PARK,AUSTIN,3524
BRIGHTON PARK,WEST GARFIELD PARK,2704
BRIGHTON PARK,EAST GARFIELD PARK,2191
BRIGHTON PARK,NEAR WEST SIDE,2819
BRIGHTON PARK,NORTH LAWNDALE,2216
BRIGHTON PARK,UPTOWN,4472
BRIGHTON PARK,SOUTH LAWNDALE,1515
BRIGHTON PARK,LOWER WEST SIDE,1782
BRIGHTON PARK,NEAR SOUTH SIDE,2506
BRIGHTON PARK,BRIDGEPORT,3104
BRIGHTON PARK,NORWOOD PARK,4684
BRIGHTON PARK,NEAR NORTH SIDE,3083
BRIGHTON PARK,LOOP,2244
BRIGHTON PARK,SOUTH SHORE,4437
BRIGHTON PARK,CHATHAM,3480
BRIGHTON PARK,AVALON PARK,4199
BRIGHTON PARK,SOUTH CHICAGO,5026
BRIGHTON PARK,BURNSIDE,4357
BRIGHTON PARK,MCKINLEY PARK,1153
BRIGHTON PARK,LAKE VIEW,3662
BRIGHTON PARK,CALUMET HEIGHTS,4284
BRIGHTON PARK,ROSELAND,3648
BRIGHTON PARK,NORTH CENTER,3701
BRIGHTON PARK,PULLMAN,4470
BRIGHTON PARK,SOUTH DEERING,-1
BRIGHTON PARK,EAST SIDE,5323
BRIGHTON PARK,WEST PULLMAN,4754
BRIGHTON PARK,RIVERDALE,-1
BRIGHTON PARK,HEGEWISCH,-1
BRIGHTON PARK,undefined,-1
BRIGHTON PARK,ARCHER HEIGHTS,1193
BRIGHTON PARK,BRIDGEPORT,2404
BRIGHTON PARK,NEW CITY,1715
BRIGHTON PARK,WEST ELSDON,1460
BRIGHTON PARK,GAGE PARK,1523
BRIGHTON PARK,CLEARING,2632
BRIGHTON PARK,WEST LAWN,1823
BRIGHTON PARK,CHICAGO LAWN,1952
BRIGHTON PARK,WEST ENGLEWOOD,2446
BRIGHTON PARK,ENGLEWOOD,3023
BRIGHTON PARK,GREATER GRAND CROSSING,4183
BRIGHTON PARK,LINCOLN PARK,3592
BRIGHTON PARK,ASHBURN,2489
BRIGHTON PARK,AUBURN GRESHAM,3313
BRIGHTON PARK,BEVERLY,3580
BRIGHTON PARK,WASHINGTON HEIGHTS,3876
BRIGHTON PARK,MOUNT GREENWOOD,3553
BRIGHTON PARK,MORGAN PARK,4333
BRIGHTON PARK,OHARE,-1
BRIGHTON PARK,EDGEWATER,4681
BRIGHTON PARK,EDISON PARK,6156
BRIDGEPORT,DOUGLAS,1685
BRIDGEPORT,OAKLAND,1834
BRIDGEPORT,FULLER PARK,1370
BRIDGEPORT,GRAND BOULEVARD,2008
BRIDGEPORT,KENWOOD,2025
BRIDGEPORT,LINCOLN SQUARE,4358
BRIDGEPORT,WASHINGTON PARK,2528
BRIDGEPORT,HYDE PARK,2878
BRIDGEPORT,WOODLAWN,3168
BRIDGEPORT,ROGERS PARK,4308
BRIDGEPORT,JEFFERSON PARK,4298
BRIDGEPORT,FOREST GLEN,5790
BRIDGEPORT,NORTH PARK,4571
BRIDGEPORT,ALBANY PARK,4754
BRIDGEPORT,PORTAGE PARK,4321
BRIDGEPORT,IRVING PARK,4401
BRIDGEPORT,DUNNING,4695
BRIDGEPORT,MONTCLARE,4861
BRIDGEPORT,BELMONT CRAGIN,4087
BRIDGEPORT,WEST RIDGE,4847
BRIDGEPORT,HERMOSA,4497
BRIDGEPORT,AVONDALE,3297
BRIDGEPORT,LOGAN SQUARE,3191
BRIDGEPORT,HUMBOLDT PARK,4261
BRIDGEPORT,WEST TOWN,3420
BRIDGEPORT,AUSTIN,3968
BRIDGEPORT,WEST GARFIELD PARK,3828
BRIDGEPORT,EAST GARFIELD PARK,3471
BRIDGEPORT,NEAR WEST SIDE,2846
BRIDGEPORT,NORTH LAWNDALE,3105
BRIDGEPORT,UPTOWN,3744
BRIDGEPORT,SOUTH LAWNDALE,2208
BRIDGEPORT,LOWER WEST SIDE,1784
BRIDGEPORT,NEAR SOUTH SIDE,1961
BRIDGEPORT,BRIDGEPORT,1410
BRIDGEPORT,NORWOOD PARK,4364
BRIDGEPORT,NEAR NORTH SIDE,2355
BRIDGEPORT,LOOP,2119
BRIDGEPORT,SOUTH SHORE,3337
BRIDGEPORT,CHATHAM,2527
BRIDGEPORT,AVALON PARK,3156
BRIDGEPORT,SOUTH CHICAGO,3683
BRIDGEPORT,BURNSIDE,3644
BRIDGEPORT,MCKINLEY PARK,1058
BRIDGEPORT,LAKE VIEW,2934
BRIDGEPORT,CALUMET HEIGHTS,3649
BRIDGEPORT,ROSELAND,2905
BRIDGEPORT,NORTH CENTER,3338
BRIDGEPORT,PULLMAN,3615
BRIDGEPORT,SOUTH DEERING,-1
BRIDGEPORT,EAST SIDE,4280
BRIDGEPORT,WEST PULLMAN,4182
BRIDGEPORT,RIVERDALE,-1
BRIDGEPORT,HEGEWISCH,-1
BRIDGEPORT,undefined,-1
BRIDGEPORT,ARCHER HEIGHTS,3070
BRIDGEPORT,BRIGHTON PARK,2161
BRIDGEPORT,NEW CITY,1417
BRIDGEPORT,WEST ELSDON,3226
BRIDGEPORT,GAGE PARK,2234
BRIDGEPORT,CLEARING,4695
BRIDGEPORT,WEST LAWN,3784
BRIDGEPORT,CHICAGO LAWN,2802
BRIDGEPORT,WEST ENGLEWOOD,2264
BRIDGEPORT,ENGLEWOOD,1821
BRIDGEPORT,GREATER GRAND CROSSING,2929
BRIDGEPORT,LINCOLN PARK,3371
BRIDGEPORT,ASHBURN,3894
BRIDGEPORT,AUBURN GRESHAM,2452
BRIDGEPORT,BEVERLY,3666
BRIDGEPORT,WASHINGTON HEIGHTS,2998
BRIDGEPORT,MOUNT GREENWOOD,4482
BRIDGEPORT,MORGAN PARK,3477
BRIDGEPORT,OHARE,-1
BRIDGEPORT,EDGEWATER,3953
BRIDGEPORT,EDISON PARK,6121
NEW CITY,DOUGLAS,1557
NEW CITY,OAKLAND,1980
NEW CITY,FULLER PARK,512
NEW CITY,GRAND BOULEVARD,1082
NEW CITY,KENWOOD,1393
NEW CITY,LINCOLN SQUARE,4402
NEW CITY,WASHINGTON PARK,1815
NEW CITY,HYDE PARK,2087
NEW CITY,WOODLAWN,2842
NEW CITY,ROGERS PARK,4195
NEW CITY,JEFFERSON PARK,5041
NEW CITY,FOREST GLEN,5816
NEW CITY,NORTH PARK,5104
NEW CITY,ALBANY PARK,4830
NEW CITY,PORTAGE PARK,4884
NEW CITY,IRVING PARK,4217
NEW CITY,DUNNING,4873
NEW CITY,MONTCLARE,5022
NEW CITY,BELMONT CRAGIN,4887
NEW CITY,WEST RIDGE,5468
NEW CITY,HERMOSA,4943
NEW CITY,AVONDALE,3620
NEW CITY,LOGAN SQUARE,3582
NEW CITY,HUMBOLDT PARK,3304
NEW CITY,WEST TOWN,3082
NEW CITY,AUSTIN,4374
NEW CITY,WEST GARFIELD PARK,3351
NEW CITY,EAST GARFIELD PARK,3022
NEW CITY,NEAR WEST SIDE,2295
NEW CITY,NORTH LAWNDALE,2573
NEW CITY,UPTOWN,3631
NEW CITY,SOUTH LAWNDALE,2330
NEW CITY,LOWER WEST SIDE,1877
NEW CITY,NEAR SOUTH SIDE,2601
NEW CITY,BRIDGEPORT,1644
NEW CITY,NORWOOD PARK,4687
NEW CITY,NEAR NORTH SIDE,2242
NEW CITY,LOOP,2132
NEW CITY,SOUTH SHORE,3659
NEW CITY,CHATHAM,2024
NEW CITY,AVALON PARK,2443
NEW CITY,SOUTH CHICAGO,2970
NEW CITY,BURNSIDE,3699
NEW CITY,MCKINLEY PARK,1202
NEW CITY,LAKE VIEW,2821
NEW CITY,CALUMET HEIGHTS,4143
NEW CITY,ROSELAND,2192
NEW CITY,NORTH CENTER,3909
NEW CITY,PULLMAN,2902
NEW CITY,SOUTH DEERING,-1
NEW CITY,EAST SIDE,3567
NEW CITY,WEST PULLMAN,3469
NEW CITY,RIVERDALE,-1
NEW CITY,HEGEWISCH,-1
NEW CITY,undefined,-1
NEW CITY,ARCHER HEIGHTS,1747
NEW CITY,BRIGHTON PARK,1430
NEW CITY,BRIDGEPORT,1394
NEW CITY,WEST ELSDON,2297
NEW CITY,GAGE PARK,1338
NEW CITY,CLEARING,3019
NEW CITY,WEST LAWN,2396
NEW CITY,CHICAGO LAWN,1767
NEW CITY,WEST ENGLEWOOD,1157
NEW CITY,ENGLEWOOD,1473
NEW CITY,GREATER GRAND CROSSING,2198
NEW CITY,LINCOLN PARK,2751
NEW CITY,ASHBURN,2398
NEW CITY,AUBURN GRESHAM,1884
NEW CITY,BEVERLY,2499
NEW CITY,WASHINGTON HEIGHTS,2894
NEW CITY,MOUNT GREENWOOD,4107
NEW CITY,MORGAN PARK,3532
NEW CITY,OHARE,-1
NEW CITY,EDGEWATER,3840
NEW CITY,EDISON PARK,5739
WEST ELSDON,DOUGLAS,3906
WEST ELSDON,OAKLAND,4299
WEST ELSDON,FULLER PARK,2737
WEST ELSDON,GRAND BOULEVARD,3462
WEST ELSDON,KENWOOD,3460
WEST ELSDON,LINCOLN SQUARE,5193
WEST ELSDON,WASHINGTON PARK,2939
WEST ELSDON,HYDE PARK,3083
WEST ELSDON,WOODLAWN,4178
WEST ELSDON,ROGERS PARK,5044
WEST ELSDON,JEFFERSON PARK,5151
WEST ELSDON,FOREST GLEN,6826
WEST ELSDON,NORTH PARK,5844
WEST ELSDON,ALBANY PARK,5718
WEST ELSDON,PORTAGE PARK,4994
WEST ELSDON,IRVING PARK,4927
WEST ELSDON,DUNNING,5722
WEST ELSDON,MONTCLARE,5780
WEST ELSDON,BELMONT CRAGIN,4997
WEST ELSDON,WEST RIDGE,5583
WEST ELSDON,HERMOSA,4560
WEST ELSDON,AVONDALE,3730
WEST ELSDON,LOGAN SQUARE,3624
WEST ELSDON,HUMBOLDT PARK,4012
WEST ELSDON,WEST TOWN,3487
WEST ELSDON,AUSTIN,4484
WEST ELSDON,WEST GARFIELD PARK,3113
WEST ELSDON,EAST GARFIELD PARK,3435
WEST ELSDON,NEAR WEST SIDE,3005
WEST ELSDON,NORTH LAWNDALE,2739
WEST ELSDON,UPTOWN,4480
WEST ELSDON,SOUTH LAWNDALE,1874
WEST ELSDON,LOWER WEST SIDE,3410
WEST ELSDON,NEAR SOUTH SIDE,2741
WEST ELSDON,BRIDGEPORT,2392
WEST ELSDON,NORWOOD PARK,4797
WEST ELSDON,NEAR NORTH SIDE,3091
WEST ELSDON,LOOP,2762
WEST ELSDON,SOUTH SHORE,5203
WEST ELSDON,CHATHAM,3593
WEST ELSDON,AVALON PARK,4312
WEST ELSDON,SOUTH CHICAGO,5139
WEST ELSDON,BURNSIDE,5098
WEST ELSDON,MCKINLEY PARK,2781
WEST ELSDON,LAKE VIEW,3670
WEST ELSDON,CALUMET HEIGHTS,4592
WEST ELSDON,ROSELAND,3761
WEST ELSDON,NORTH CENTER,4713
WEST ELSDON,PULLMAN,4583
WEST ELSDON,SOUTH DEERING,-1
WEST ELSDON,EAST SIDE,5436
WEST ELSDON,WEST PULLMAN,4867
WEST ELSDON,RIVERDALE,-1
WEST ELSDON,HEGEWISCH,-1
WEST ELSDON,undefined,-1
WEST ELSDON,ARCHER HEIGHTS,991
WEST ELSDON,BRIGHTON PARK,2048
WEST ELSDON,BRIDGEPORT,2554
WEST ELSDON,NEW CITY,2200
WEST ELSDON,GAGE PARK,1162
WEST ELSDON,CLEARING,2351
WEST ELSDON,WEST LAWN,1157
WEST ELSDON,CHICAGO LAWN,1867
WEST ELSDON,WEST ENGLEWOOD,2449
WEST ELSDON,ENGLEWOOD,3136
WEST ELSDON,GREATER GRAND CROSSING,3644
WEST ELSDON,LINCOLN PARK,3600
WEST ELSDON,ASHBURN,1801
WEST ELSDON,AUBURN GRESHAM,3167
WEST ELSDON,BEVERLY,3405
WEST ELSDON,WASHINGTON HEIGHTS,3989
WEST ELSDON,MOUNT GREENWOOD,2467
WEST ELSDON,MORGAN PARK,3823
WEST ELSDON,OHARE,-1
WEST ELSDON,EDGEWATER,4689
WEST ELSDON,EDISON PARK,7124
GAGE PARK,DOUGLAS,2838
GAGE PARK,OAKLAND,3021
GAGE PARK,FULLER PARK,2081
GAGE PARK,GRAND BOULEVARD,2394
GAGE PARK,KENWOOD,2975
GAGE PARK,LINCOLN SQUARE,4692
GAGE PARK,WASHINGTON PARK,2111
GAGE PARK,HYDE PARK,2255
GAGE PARK,WOODLAWN,3133
GAGE PARK,ROGERS PARK,5056
GAGE PARK,JEFFERSON PARK,5583
GAGE PARK,FOREST GLEN,5998
GAGE PARK,NORTH PARK,5556
GAGE PARK,ALBANY PARK,5349
GAGE PARK,PORTAGE PARK,5186
GAGE PARK,IRVING PARK,5010
GAGE PARK,DUNNING,6217
GAGE PARK,MONTCLARE,5270
GAGE PARK,BELMONT CRAGIN,4758
GAGE PARK,WEST RIDGE,5662
GAGE PARK,HERMOSA,5211
GAGE PARK,AVONDALE,4102
GAGE PARK,LOGAN SQUARE,4215
GAGE PARK,HUMBOLDT PARK,4023
GAGE PARK,WEST TOWN,3467
GAGE PARK,AUSTIN,4642
GAGE PARK,WEST GARFIELD PARK,3516
GAGE PARK,EAST GARFIELD PARK,2883
GAGE PARK,NEAR WEST SIDE,3313
GAGE PARK,NORTH LAWNDALE,2878
GAGE PARK,UPTOWN,4492
GAGE PARK,SOUTH LAWNDALE,2191
GAGE PARK,LOWER WEST SIDE,3171
GAGE PARK,NEAR SOUTH SIDE,3618
GAGE PARK,BRIDGEPORT,2929
GAGE PARK,NORWOOD PARK,5169
GAGE PARK,NEAR NORTH SIDE,3103
GAGE PARK,LOOP,2993
GAGE PARK,SOUTH SHORE,4315
GAGE PARK,CHATHAM,2765
GAGE PARK,AVALON PARK,3004
GAGE PARK,SOUTH CHICAGO,4191
GAGE PARK,BURNSIDE,4240
GAGE PARK,MCKINLEY PARK,2289
GAGE PARK,LAKE VIEW,3682
GAGE PARK,CALUMET HEIGHTS,4706
GAGE PARK,ROSELAND,3113
GAGE PARK,NORTH CENTER,4212
GAGE PARK,PULLMAN,3575
GAGE PARK,SOUTH DEERING,-1
GAGE PARK,EAST SIDE,4128
GAGE PARK,WEST PULLMAN,4030
GAGE PARK,RIVERDALE,-1
GAGE PARK,HEGEWISCH,-1
GAGE PARK,undefined,-1
GAGE PARK,ARCHER HEIGHTS,1608
GAGE PARK,BRIGHTON PARK,1539
GAGE PARK,BRIDGEPORT,2570
GAGE PARK,NEW CITY,1811
GAGE PARK,WEST ELSDON,1364
GAGE PARK,CLEARING,2483
GAGE PARK,WEST LAWN,1860
GAGE PARK,CHICAGO LAWN,768
GAGE PARK,WEST ENGLEWOOD,1595
GAGE PARK,ENGLEWOOD,1738
GAGE PARK,GREATER GRAND CROSSING,2588
GAGE PARK,LINCOLN PARK,3612
GAGE PARK,ASHBURN,1863
GAGE PARK,AUBURN GRESHAM,2367
GAGE PARK,BEVERLY,2982
GAGE PARK,WASHINGTON HEIGHTS,3271
GAGE PARK,MOUNT GREENWOOD,3717
GAGE PARK,MORGAN PARK,3509
GAGE PARK,OHARE,-1
GAGE PARK,EDGEWATER,4701
GAGE PARK,EDISON PARK,6296
CLEARING,DOUGLAS,4639
CLEARING,OAKLAND,5212
CLEARING,FULLER PARK,3954
CLEARING,GRAND BOULEVARD,4539
CLEARING,KENWOOD,4733
CLEARING,LINCOLN SQUARE,6488
CLEARING,WASHINGTON PARK,3993
CLEARING,HYDE PARK,4116
CLEARING,WOODLAWN,4136
CLEARING,ROGERS PARK,6677
CLEARING,JEFFERSON PARK,7144
CLEARING,FOREST GLEN,7829
CLEARING,NORTH PARK,7417
CLEARING,ALBANY PARK,6533
CLEARING,PORTAGE PARK,6327
CLEARING,IRVING PARK,6200
CLEARING,DUNNING,6755
CLEARING,MONTCLARE,6130
CLEARING,BELMONT CRAGIN,5521
CLEARING,WEST RIDGE,7256
CLEARING,HERMOSA,5957
CLEARING,AVONDALE,5813
CLEARING,LOGAN SQUARE,5755
CLEARING,HUMBOLDT PARK,5227
CLEARING,WEST TOWN,5575
CLEARING,AUSTIN,4857
CLEARING,WEST GARFIELD PARK,4386
CLEARING,EAST GARFIELD PARK,4481
CLEARING,NEAR WEST SIDE,4814
CLEARING,NORTH LAWNDALE,3772
CLEARING,UPTOWN,6113
CLEARING,SOUTH LAWNDALE,3507
CLEARING,LOWER WEST SIDE,3933
CLEARING,NEAR SOUTH SIDE,4657
CLEARING,BRIDGEPORT,5150
CLEARING,NORWOOD PARK,6880
CLEARING,NEAR NORTH SIDE,4724
CLEARING,LOOP,4614
CLEARING,SOUTH SHORE,4956
CLEARING,CHATHAM,3936
CLEARING,AVALON PARK,4145
CLEARING,SOUTH CHICAGO,4972
CLEARING,BURNSIDE,5501
CLEARING,MCKINLEY PARK,3304
CLEARING,LAKE VIEW,5303
CLEARING,CALUMET HEIGHTS,5423
CLEARING,ROSELAND,4314
CLEARING,NORTH CENTER,5859
CLEARING,PULLMAN,5897
CLEARING,SOUTH DEERING,-1
CLEARING,EAST SIDE,5269
CLEARING,WEST PULLMAN,5649
CLEARING,RIVERDALE,-1
CLEARING,HEGEWISCH,-1
CLEARING,undefined,-1
CLEARING,ARCHER HEIGHTS,2337
CLEARING,BRIGHTON PARK,2571
CLEARING,BRIDGEPORT,4116
CLEARING,NEW CITY,3443
CLEARING,WEST ELSDON,2264
CLEARING,GAGE PARK,2225
CLEARING,WEST LAWN,1470
CLEARING,CHICAGO LAWN,2270
CLEARING,WEST ENGLEWOOD,2282
CLEARING,ENGLEWOOD,3044
CLEARING,GREATER GRAND CROSSING,4129
CLEARING,LINCOLN PARK,5233
CLEARING,ASHBURN,2654
CLEARING,AUBURN GRESHAM,3658
CLEARING,BEVERLY,3898
CLEARING,WASHINGTON HEIGHTS,4722
CLEARING,MOUNT GREENWOOD,3140
CLEARING,MORGAN PARK,4616
CLEARING,OHARE,-1
CLEARING,EDGEWATER,6322
CLEARING,EDISON PARK,8737
WEST LAWN,DOUGLAS,3632
WEST LAWN,OAKLAND,4610
WEST LAWN,FULLER PARK,3198
WEST LAWN,GRAND BOULEVARD,3772
WEST LAWN,KENWOOD,3951
WEST LAWN,LINCOLN SQUARE,5715
WEST LAWN,WASHINGTON PARK,3310
WEST LAWN,HYDE PARK,3454
WEST LAWN,WOODLAWN,4007
WEST LAWN,ROGERS PARK,5415
WEST LAWN,JEFFERSON PARK,5642
WEST LAWN,FOREST GLEN,6597
WEST LAWN,NORTH PARK,6635
WEST LAWN,ALBANY PARK,5401
WEST LAWN,PORTAGE PARK,5275
WEST LAWN,IRVING PARK,4698
WEST LAWN,DUNNING,6489
WEST LAWN,MONTCLARE,6103
WEST LAWN,BELMONT CRAGIN,5879
WEST LAWN,WEST RIDGE,5954
WEST LAWN,HERMOSA,5411
WEST LAWN,AVONDALE,4401
WEST LAWN,LOGAN SQUARE,4295
WEST LAWN,HUMBOLDT PARK,4863
WEST LAWN,WEST TOWN,4194
WEST LAWN,AUSTIN,4862
WEST LAWN,WEST GARFIELD PARK,3964
WEST LAWN,EAST GARFIELD PARK,4106
WEST LAWN,NEAR WEST SIDE,3372
WEST LAWN,NORTH LAWNDALE,3200
WEST LAWN,UPTOWN,4851
WEST LAWN,SOUTH LAWNDALE,2545
WEST LAWN,LOWER WEST SIDE,3278
WEST LAWN,NEAR SOUTH SIDE,3386
WEST LAWN,BRIDGEPORT,3153
WEST LAWN,NORWOOD PARK,5468
WEST LAWN,NEAR NORTH SIDE,3462
WEST LAWN,LOOP,3433
WEST LAWN,SOUTH SHORE,4733
WEST LAWN,CHATHAM,3221
WEST LAWN,AVALON PARK,4141
WEST LAWN,SOUTH CHICAGO,4608
WEST LAWN,BURNSIDE,4927
